,Ano,Mes,PaisDestino,DeptoOrigen,CantidadUnidades,ValorMilespesos,Toneladas,date
1440,2010,Mar,Japan,Quindio,649226,5335110,649,Mar 2010
1441,2010,Mar,Japan,Risaralda,2127624,17271287,2128,Mar 2010
1442,2010,Mar,Japan,Santander,17462,142345,17,Mar 2010
1443,2010,Mar,Japan,Tolima,185767,2141547,186,Mar 2010
1444,2010,Mar,Japan,Valle del Cauca,909551,6883188,910,Mar 2010
1445,2010,Mar,Jordania,Risaralda,38493,344509,38,Mar 2010
1446,2010,Mar,Letonia,Caldas,2909,83981,3,Mar 2010
1447,2010,Mar,Letonia,Santander,19227,165460,19,Mar 2010
1448,2010,Mar,Libano,Quindio,19206,165121,19,Mar 2010
1449,2010,Mar,Mexico,Antioquia,22308,347306,22,Mar 2010
1450,2010,Mar,Mexico,Caldas,87569,2855759,88,Mar 2010
1451,2010,Mar,Mexico,Risaralda,19189,171317,19,Mar 2010
1452,2010,Mar,Noruega,Caldas,47860,524818,48,Mar 2010
1453,2010,Mar,Noruega,Cauca,15747,158492,16,Mar 2010
1454,2010,Mar,Noruega,Huila,476351,3740534,476,Mar 2010
1455,2010,Mar,Noruega,Risaralda,237904,2027058,238,Mar 2010
1456,2010,Mar,Nueva Zelandia,Huila,19229,151923,19,Mar 2010
1457,2010,Mar,Nueva Zelandia,Valle del Cauca,96191,710540,96,Mar 2010
1458,2010,Mar,Paises Bajos,Caldas,13400,378216,13,Mar 2010
1459,2010,Mar,Paises Bajos,Cauca,65115,385491,65,Mar 2010
1460,2010,Mar,Paises Bajos,Risaralda,19216,165234,19,Mar 2010
1461,2010,Mar,Panama,Antioquia,37216,155412,37,Mar 2010
1462,2010,Mar,Peru,Antioquia,13207,223178,13,Mar 2010
1463,2010,Mar,Peru,Bogota,30188,244555,30,Mar 2010
1464,2010,Mar,Peru,Valle del Cauca,73585,751352,74,Mar 2010
1465,2010,Mar,Polonia,Caldas,15375,326425,15,Mar 2010
1466,2010,Mar,Portugal,Antioquia,19232,162319,19,Mar 2010
1467,2010,Mar,Puerto Rico,Antioquia,4382,28397,4,Mar 2010
1468,2010,Mar,Puerto Rico,Valle del Cauca,1763,61385,2,Mar 2010
1469,2010,Mar,Reino Unido,Antioquia,149606,1924451,150,Mar 2010
1470,2010,Mar,Reino Unido,Bogota,56061,479311,56,Mar 2010
1471,2010,Mar,Reino Unido,Caldas,88192,1636299,88,Mar 2010
1472,2010,Mar,Reino Unido,Cauca,130692,954607,131,Mar 2010
1473,2010,Mar,Reino Unido,Huila,308887,2128443,309,Mar 2010
1474,2010,Mar,Reino Unido,Magdalena,19225,166761,19,Mar 2010
1475,2010,Mar,Reino Unido,Narino,86225,688204,86,Mar 2010
1476,2010,Mar,Reino Unido,Quindio,67239,524149,67,Mar 2010
1477,2010,Mar,Reino Unido,Risaralda,271077,1940376,271,Mar 2010
1478,2010,Mar,Reino Unido,Santander,76959,637896,77,Mar 2010
1479,2010,Mar,Reino Unido,Tolima,19272,160962,19,Mar 2010
1480,2010,Mar,Reino Unido,Valle del Cauca,108613,755441,109,Mar 2010
1481,2010,Mar,Republica Dominicana,Valle del Cauca,414,11126,0,Mar 2010
1482,2010,Mar,Rumania,Huila,18994,167095,19,Mar 2010
1483,2010,Mar,Rumania,Tolima,19258,158029,19,Mar 2010
1484,2010,Mar,Rusia,Caldas,89421,2148130,89,Mar 2010
1485,2010,Mar,Rusia,Huila,39874,342494,40,Mar 2010
1486,2010,Mar,Rusia,Quindio,6723,112362,7,Mar 2010
1487,2010,Mar,Rusia,Risaralda,19247,172285,19,Mar 2010
1488,2010,Mar,San Vicente y las Granadinas,Antioquia,447,15712,0,Mar 2010
1489,2010,Mar,Santa Lucia,Antioquia,1095,31633,1,Mar 2010
1490,2010,Mar,Singapur,Caldas,210,11741,0,Mar 2010
1491,2010,Mar,Siria-Republica Arabe,Quindio,38500,333008,38,Mar 2010
1492,2010,Mar,Siria-Republica Arabe,Risaralda,57686,493088,58,Mar 2010
1493,2010,Mar,Suecia,Antioquia,90683,736010,91,Mar 2010
1494,2010,Mar,Suecia,Bogota,125834,1072090,126,Mar 2010
1495,2010,Mar,Suecia,Caldas,41699,300697,42,Mar 2010
1496,2010,Mar,Suecia,Huila,207650,1540161,208,Mar 2010
1497,2010,Mar,Suecia,Quindio,39818,333137,40,Mar 2010
1498,2010,Mar,Suecia,Risaralda,282565,2311980,283,Mar 2010
1499,2010,Mar,Suecia,Santander,10506,87546,11,Mar 2010
1500,2010,Mar,Suecia,Tolima,20996,138350,21,Mar 2010
1501,2010,Mar,Surinam,Antioquia,7287,165903,7,Mar 2010
1502,2010,Mar,Taiwan - provincia de China,Caldas,100,17414,0,Mar 2010
1503,2010,Mar,Taiwan - provincia de China,Huila,19250,137629,19,Mar 2010
1504,2010,Mar,Trinidad y Tobago,Antioquia,3197,78909,3,Mar 2010
1505,2010,Mar,Turquia,Bogota,300,5813,0,Mar 2010
1506,2010,Mar,Turquia,Caldas,19157,164478,19,Mar 2010
1507,2010,Mar,Venezuela,Antioquia,11182,223878,11,Mar 2010
1508,2010,Mar,Venezuela,Risaralda,27440,828152,27,Mar 2010
1509,2010,Mar,Venezuela,Valle del Cauca,29280,747676,29,Mar 2010
1510,2010,May,Alemania,Antioquia,186917,1813493,187,May 2010
1511,2010,May,Alemania,Bogota,61926,503116,62,May 2010
1512,2010,May,Alemania,Caldas,352011,4596567,352,May 2010
1513,2010,May,Alemania,Cundinamarca,2,2,0,May 2010
1514,2010,May,Alemania,Huila,160968,1414445,161,May 2010
1515,2010,May,Alemania,Norte de Santander,41984,373283,42,May 2010
1516,2010,May,Alemania,Quindio,182126,1551046,182,May 2010
1517,2010,May,Alemania,Risaralda,582847,5086242,583,May 2010
1518,2010,May,Alemania,Santander,38464,328914,38,May 2010
1519,2010,May,Alemania,Tolima,157202,1358917,157,May 2010
1520,2010,May,Alemania,Valle del Cauca,147000,1275976,147,May 2010
1521,2010,May,Antillas Holandesas,Risaralda,8009,64091,8,May 2010
1522,2010,May,Argentina,Bogota,39934,369277,40,May 2010
1523,2010,May,Australia,Antioquia,25407,358696,25,May 2010
1524,2010,May,Australia,Bogota,38538,343517,39,May 2010
1525,2010,May,Australia,Caldas,17464,174942,17,May 2010
1526,2010,May,Australia,Huila,59059,511980,59,May 2010
1527,2010,May,Australia,Risaralda,137136,1187972,137,May 2010
1528,2010,May,Australia,Valle del Cauca,19258,157893,19,May 2010
1529,2010,May,Belgica,Antioquia,125823,1336039,126,May 2010
1530,2010,May,Belgica,Bogota,415270,3579484,415,May 2010
1531,2010,May,Belgica,Caldas,651681,6051035,652,May 2010
1532,2010,May,Belgica,Cauca,232722,2327113,233,May 2010
1533,2010,May,Belgica,Huila,255293,2308815,255,May 2010
1534,2010,May,Belgica,Risaralda,230143,2048162,230,May 2010
1535,2010,May,Belgica,Tolima,187796,1405974,188,May 2010
1536,2010,May,Belgica,Valle del Cauca,21613,140945,22,May 2010
1537,2010,May,Belice,Antioquia,5169,111833,5,May 2010
1538,2010,May,Canada,Antioquia,809861,6408427,810,May 2010
1539,2010,May,Canada,Bogota,212359,1495295,212,May 2010
1540,2010,May,Canada,Caldas,438510,3716456,439,May 2010
1541,2010,May,Canada,Cauca,19263,166779,19,May 2010
1542,2010,May,Canada,Cundinamarca,19201,164782,19,May 2010
1543,2010,May,Canada,Huila,361607,3066612,362,May 2010
1544,2010,May,Canada,Magdalena,192249,1515950,192,May 2010
1545,2010,May,Canada,Norte de Santander,77037,553914,77,May 2010
1546,2010,May,Canada,Quindio,133573,1107240,134,May 2010
1547,2010,May,Canada,Risaralda,731150,6233939,731,May 2010
1548,2010,May,Canada,Santander,418051,3517907,418,May 2010
1549,2010,May,Canada,Tolima,249919,2027677,250,May 2010
1550,2010,May,Canada,Valle del Cauca,38441,295332,38,May 2010
1551,2010,May,Chile,Antioquia,31001,68983,31,May 2010
1552,2010,May,Chile,Bogota,4921,144743,5,May 2010
1553,2010,May,Chile,Caldas,11200,113560,11,May 2010
1554,2010,May,China,Bogota,4817,125516,5,May 2010
1555,2010,May,China,Huila,17463,167991,17,May 2010
1556,2010,May,Corea,Antioquia,102976,1120475,103,May 2010
1557,2010,May,Corea,Bogota,610,4530,1,May 2010
1558,2010,May,Corea,Caldas,100753,800008,101,May 2010
1559,2010,May,Corea,Cauca,17530,151622,18,May 2010
1560,2010,May,Corea,Huila,36757,337995,37,May 2010
1561,2010,May,Corea,Quindio,84614,757050,85,May 2010
1562,2010,May,Corea,Risaralda,629664,5378676,630,May 2010
1563,2010,May,Corea,Tolima,79026,675857,79,May 2010
1564,2010,May,Corea,Valle del Cauca,17506,154657,18,May 2010
1565,2010,May,Costa Rica,Antioquia,17885,37425,18,May 2010
1566,2010,May,Dinamarca,Antioquia,41885,360464,42,May 2010
1567,2010,May,Dinamarca,Caldas,5990,200817,6,May 2010
1568,2010,May,Ecuador,Antioquia,71968,504928,72,May 2010
1569,2010,May,Ecuador,Bogota,287,17871,0,May 2010
1570,2010,May,Ecuador,Caldas,8346,296378,8,May 2010
1571,2010,May,Ecuador,Valle del Cauca,10457,304292,10,May 2010
1572,2010,May,Egipto,Risaralda,19921,181137,20,May 2010
1573,2010,May,El Salvador,Antioquia,20003,78168,20,May 2010
1574,2010,May,Eslovenia,Caldas,39907,342847,40,May 2010
1575,2010,May,Espana,Antioquia,199400,1518718,199,May 2010
1576,2010,May,Espana,Bogota,3478,63204,3,May 2010
1577,2010,May,Espana,Caldas,21660,181713,22,May 2010
1578,2010,May,Espana,Cauca,19264,158402,19,May 2010
1579,2010,May,Espana,Huila,314698,2741616,315,May 2010
1580,2010,May,Espana,Risaralda,103977,893717,104,May 2010
1581,2010,May,Espana,Santander,57725,503191,58,May 2010
1582,2010,May,Espana,Tolima,38408,322281,38,May 2010
1583,2010,May,Estados Unidos,Antioquia,2726624,27774885,2727,May 2010
1584,2010,May,Estados Unidos,Atlantico,150,9754,0,May 2010
1585,2010,May,Estados Unidos,Bogota,1644742,13791522,1645,May 2010
1586,2010,May,Estados Unidos,Caldas,1925448,17491541,1925,May 2010
1587,2010,May,Estados Unidos,Cauca,710319,6027059,710,May 2010
1588,2010,May,Estados Unidos,Cundinamarca,10492,87758,10,May 2010
1589,2010,May,Estados Unidos,Huila,1760322,14352389,1760,May 2010
1590,2010,May,Estados Unidos,Magdalena,201152,1652753,201,May 2010
1591,2010,May,Estados Unidos,Narino,19070,132839,19,May 2010
1592,2010,May,Estados Unidos,Norte de Santander,38456,265060,38,May 2010
1593,2010,May,Estados Unidos,Quindio,812849,6927006,813,May 2010
1594,2010,May,Estados Unidos,Risaralda,4077655,34805151,4078,May 2010
1595,2010,May,Estados Unidos,Santander,474644,3909139,475,May 2010
1596,2010,May,Estados Unidos,Tolima,943078,8537600,943,May 2010
1597,2010,May,Estados Unidos,Valle del Cauca,437895,3830217,438,May 2010
1598,2010,May,Finlandia,Antioquia,105076,747552,105,May 2010
1599,2010,May,Finlandia,Bogota,105342,838818,105,May 2010
1600,2010,May,Finlandia,Huila,105209,896985,105,May 2010
1601,2010,May,Francia,Antioquia,24120,522123,24,May 2010
1602,2010,May,Francia,Bogota,217913,1732659,218,May 2010
1603,2010,May,Francia,Caldas,66582,1093227,67,May 2010
1604,2010,May,Francia,Risaralda,19251,163692,19,May 2010
1605,2010,May,Francia,Valle del Cauca,40000,1049547,40,May 2010
1606,2010,May,Grecia,Caldas,19963,176830,20,May 2010
1607,2010,May,Guatemala,Antioquia,4713,60380,5,May 2010
1608,2010,May,Hong Kong,Quindio,19272,162877,19,May 2010
1609,2010,May,Hong Kong,Valle del Cauca,19257,179002,19,May 2010
1610,2010,May,Irak,Bogota,600,10528,1,May 2010
1611,2010,May,Israel,Antioquia,38532,313859,39,May 2010
1612,2010,May,Israel,Bogota,57792,481519,58,May 2010
1613,2010,May,Israel,Caldas,19230,180773,19,May 2010
1614,2010,May,Israel,Risaralda,39937,355153,40,May 2010
1615,2010,May,Italia,Antioquia,97456,819944,97,May 2010
1616,2010,May,Italia,Bogota,176521,1494578,177,May 2010
1617,2010,May,Italia,Caldas,70011,643665,70,May 2010
1618,2010,May,Italia,Huila,19203,138711,19,May 2010
1619,2010,May,Italia,Risaralda,19990,177879,20,May 2010
1620,2010,May,Italia,Santander,77017,672122,77,May 2010
1621,2010,May,Italia,Tolima,19249,178865,19,May 2010
1622,2010,May,Japan,Antioquia,996393,10282202,996,May 2010
1623,2010,May,Japan,Bogota,170664,1487604,171,May 2010
1624,2010,May,Japan,Caldas,784440,6822094,784,May 2010
1625,2010,May,Japan,Cauca,488264,4092786,488,May 2010
1626,2010,May,Japan,Huila,1090685,9336355,1091,May 2010
1627,2010,May,Japan,Magdalena,127593,1060630,128,May 2010
1628,2010,May,Japan,Norte de Santander,17518,197082,18,May 2010
1629,2010,May,Japan,Quindio,436608,3873037,437,May 2010
1630,2010,May,Japan,Risaralda,2756657,23446691,2757,May 2010
1631,2010,May,Japan,Santander,52393,468651,52,May 2010
1632,2010,May,Japan,Tolima,482336,3697084,482,May 2010
1633,2010,May,Japan,Valle del Cauca,565029,4689664,565,May 2010
1634,2010,May,Jordania,Quindio,19247,171659,19,May 2010
1635,2010,May,Malasia,Cauca,19987,176167,20,May 2010
1636,2010,May,Marruecos,Antioquia,57583,519472,58,May 2010
1637,2010,May,Marruecos,Huila,47990,430407,48,May 2010
1638,2010,May,Marruecos,Tolima,30476,257496,30,May 2010
1639,2010,May,Mexico,Antioquia,22308,320565,22,May 2010
1640,2010,May,Mexico,Caldas,83204,1320933,83,May 2010
1641,2010,May,Mexico,Cauca,19232,142779,19,May 2010
1642,2010,May,Noruega,Caldas,48679,509245,49,May 2010
1643,2010,May,Noruega,Huila,197204,1442192,197,May 2010
1644,2010,May,Noruega,Norte de Santander,19252,133129,19,May 2010
1645,2010,May,Noruega,Risaralda,141810,1188940,142,May 2010
1646,2010,May,Noruega,Santander,42000,365851,42,May 2010
1647,2010,May,Noruega,Valle del Cauca,57727,386759,58,May 2010
1648,2010,May,Nueva Zelandia,Magdalena,17482,159364,17,May 2010
1649,2010,May,Nueva Zelandia,Valle del Cauca,19230,151689,19,May 2010
1650,2010,May,Paises Bajos,Antioquia,238080,1586956,238,May 2010
1651,2010,May,Paises Bajos,Caldas,76966,833833,77,May 2010
1652,2010,May,Paises Bajos,Huila,38406,277587,38,May 2010
1653,2010,May,Panama,Antioquia,2521,65325,3,May 2010
1654,2010,May,Peru,Antioquia,3697,57074,4,May 2010
1655,2010,May,Peru,Bogota,207,5188,0,May 2010
1656,2010,May,Peru,Valle del Cauca,11942,130022,12,May 2010
1657,2010,May,Portugal,Bogota,108,10891,0,May 2010
1658,2010,May,Portugal,Huila,19977,174377,20,May 2010
1659,2010,May,Portugal,Risaralda,19269,156702,19,May 2010
1660,2010,May,Puerto Rico,Antioquia,1505,21362,2,May 2010
1661,2010,May,Puerto Rico,Bogota,1242,31449,1,May 2010
1662,2010,May,Puerto Rico,Valle del Cauca,4140,105695,4,May 2010
1663,2010,May,Reino Unido,Antioquia,414486,5736696,414,May 2010
1664,2010,May,Reino Unido,Bogota,38521,345684,39,May 2010
1665,2010,May,Reino Unido,Caldas,206152,2660933,206,May 2010
1666,2010,May,Reino Unido,Cauca,1403,17046,1,May 2010
1667,2010,May,Reino Unido,Cundinamarca,38550,332052,39,May 2010
1668,2010,May,Reino Unido,Huila,64792,593798,65,May 2010
1669,2010,May,Reino Unido,Narino,195315,1672959,195,May 2010
1670,2010,May,Reino Unido,Quindio,17996,173331,18,May 2010
1671,2010,May,Reino Unido,Risaralda,79212,713962,79,May 2010
1672,2010,May,Reino Unido,Valle del Cauca,19228,174215,19,May 2010
1673,2010,May,Republica Checa,Atlantico,62,4046,0,May 2010
1674,2010,May,Rusia,Caldas,92250,2131967,92,May 2010
1675,2010,May,Rusia,Magdalena,19221,169018,19,May 2010
1676,2010,May,Rusia,Valle del Cauca,19249,168090,19,May 2010
1677,2010,May,Santa Lucia,Antioquia,583,23828,1,May 2010
1678,2010,May,Suecia,Antioquia,80568,676185,81,May 2010
1679,2010,May,Suecia,Bogota,41838,388929,42,May 2010
1680,2010,May,Suecia,Caldas,2500,99803,2,May 2010
1681,2010,May,Suecia,Cauca,41997,347408,42,May 2010
1682,2010,May,Suecia,Huila,41945,361325,42,May 2010
1683,2010,May,Suecia,Risaralda,210082,1808832,210,May 2010
1684,2010,May,Suecia,Tolima,41392,348644,41,May 2010
1685,2010,May,Suecia,Valle del Cauca,104984,939684,105,May 2010
1686,2010,May,Taiwan - provincia de China,Risaralda,87382,800753,87,May 2010
1687,2010,May,Trinidad y Tobago,Antioquia,3354,87533,3,May 2010
1688,2010,May,Venezuela,Antioquia,37316,671879,37,May 2010
1689,2010,May,Venezuela,Valle del Cauca,95134,2684731,95,May 2010
1690,2010,Nov,Alemania,Antioquia,84031,919833,84,Nov 2010
1691,2010,Nov,Alemania,Bogota,291754,2869566,292,Nov 2010
1692,2010,Nov,Alemania,Caldas,417478,6058677,417,Nov 2010
1693,2010,Nov,Alemania,Cauca,17486,212996,17,Nov 2010
1694,2010,Nov,Alemania,Huila,801468,7004841,801,Nov 2010
1695,2010,Nov,Alemania,Magdalena,42000,412493,42,Nov 2010
1696,2010,Nov,Alemania,Quindio,57746,575481,58,Nov 2010
1697,2010,Nov,Alemania,Risaralda,125925,1157653,126,Nov 2010
1698,2010,Nov,Alemania,Santander,181893,1854764,182,Nov 2010
1699,2010,Nov,Alemania,Valle del Cauca,419555,3680454,420,Nov 2010
1700,2010,Nov,Antillas Holandesas,Risaralda,8377,76030,8,Nov 2010
1701,2010,Nov,Antillas Holandesas,Valle del Cauca,5140,146685,5,Nov 2010
1702,2010,Nov,Argentina,Antioquia,2000,61882,2,Nov 2010
1703,2010,Nov,Argentina,Bogota,39875,407442,40,Nov 2010
1704,2010,Nov,Argentina,Narino,4032,20868,4,Nov 2010
1705,2010,Nov,Aruba,Antioquia,3615,69998,4,Nov 2010
1706,2010,Nov,Aruba,Valle del Cauca,10256,294389,10,Nov 2010
1707,2010,Nov,Australia,Antioquia,6750,157340,7,Nov 2010
1708,2010,Nov,Australia,Bogota,76872,865707,77,Nov 2010
1709,2010,Nov,Australia,Caldas,78650,799975,79,Nov 2010
1710,2010,Nov,Australia,Huila,38536,399969,39,Nov 2010
1711,2010,Nov,Australia,Narino,19132,194394,19,Nov 2010
1712,2010,Nov,Australia,Quindio,57725,493485,58,Nov 2010
1713,2010,Nov,Australia,Risaralda,19985,161251,20,Nov 2010
1714,2010,Nov,Australia,Valle del Cauca,38386,692075,38,Nov 2010
1715,2010,Nov,Barbados,Antioquia,1533,38806,2,Nov 2010
1716,2010,Nov,Belgica,Antioquia,115719,1046036,116,Nov 2010
1717,2010,Nov,Belgica,Bogota,460180,4388833,460,Nov 2010
1718,2010,Nov,Belgica,Caldas,400825,4534293,401,Nov 2010
1719,2010,Nov,Belgica,Cauca,511867,6332882,512,Nov 2010
1720,2010,Nov,Belgica,Huila,747707,7025166,748,Nov 2010
1721,2010,Nov,Belgica,Narino,365411,4751180,365,Nov 2010
1722,2010,Nov,Belgica,Quindio,153919,1434112,154,Nov 2010
1723,2010,Nov,Belgica,Risaralda,426913,4076229,427,Nov 2010
1724,2010,Nov,Belgica,Santander,19904,211110,20,Nov 2010
1725,2010,Nov,Belgica,Tolima,86867,860960,87,Nov 2010
1726,2010,Nov,Bolivia,Antioquia,6405,151341,6,Nov 2010
1727,2010,Nov,Bolivia,Valle del Cauca,4978,204310,5,Nov 2010
1728,2010,Nov,Canada,Antioquia,522836,5036398,523,Nov 2010
1729,2010,Nov,Canada,Bogota,307785,2989180,308,Nov 2010
1730,2010,Nov,Canada,Caldas,401160,3936553,401,Nov 2010
1731,2010,Nov,Canada,Cundinamarca,38505,359478,39,Nov 2010
1732,2010,Nov,Canada,Huila,154517,1440415,155,Nov 2010
1733,2010,Nov,Canada,Magdalena,38398,383162,38,Nov 2010
1734,2010,Nov,Canada,Narino,34770,366044,35,Nov 2010
1735,2010,Nov,Canada,Quindio,253192,2338408,253,Nov 2010
1736,2010,Nov,Canada,Risaralda,481417,4701231,481,Nov 2010
1737,2010,Nov,Canada,Santander,464097,4377597,464,Nov 2010
1738,2010,Nov,Canada,Tolima,269426,2658886,269,Nov 2010
1739,2010,Nov,Chile,Antioquia,34422,64506,34,Nov 2010
1740,2010,Nov,Chile,Bogota,5205,89213,5,Nov 2010
1741,2010,Nov,Chile,Caldas,44512,1581704,45,Nov 2010
1742,2010,Nov,China,Cauca,17500,174238,18,Nov 2010
1743,2010,Nov,Corea,Antioquia,17503,175739,18,Nov 2010
1744,2010,Nov,Corea,Bogota,17500,138886,18,Nov 2010
1745,2010,Nov,Corea,Caldas,36704,378785,37,Nov 2010
1746,2010,Nov,Corea,Huila,161413,1557798,161,Nov 2010
1747,2010,Nov,Corea,Quindio,52482,505189,52,Nov 2010
1748,2010,Nov,Corea,Risaralda,285662,2581704,286,Nov 2010
1749,2010,Nov,Corea,Tolima,6840,292889,7,Nov 2010
1750,2010,Nov,Corea,Valle del Cauca,36740,363200,37,Nov 2010
1751,2010,Nov,Costa Rica,Antioquia,23541,104794,24,Nov 2010
1752,2010,Nov,Dinamarca,Caldas,6700,157064,7,Nov 2010
1753,2010,Nov,Dinamarca,Huila,19221,176245,19,Nov 2010
1754,2010,Nov,Dinamarca,Risaralda,42022,398390,42,Nov 2010
1755,2010,Nov,Ecuador,Antioquia,111633,1740814,112,Nov 2010
1756,2010,Nov,Ecuador,Bogota,2436,129433,2,Nov 2010
1757,2010,Nov,Ecuador,Valle del Cauca,9162,275027,9,Nov 2010
1758,2010,Nov,El Salvador,Antioquia,6522,18581,7,Nov 2010
1759,2010,Nov,Espana,Antioquia,63797,622899,64,Nov 2010
1760,2010,Nov,Espana,Bogota,43160,420594,43,Nov 2010
1761,2010,Nov,Espana,Caldas,88380,934836,88,Nov 2010
1762,2010,Nov,Espana,Cauca,57782,552313,58,Nov 2010
1763,2010,Nov,Espana,Huila,639825,6305136,640,Nov 2010
1764,2010,Nov,Espana,Narino,65080,713621,65,Nov 2010
1765,2010,Nov,Espana,Quindio,73811,842128,74,Nov 2010
1766,2010,Nov,Espana,Risaralda,39856,360798,40,Nov 2010
1767,2010,Nov,Espana,Santander,79422,739797,79,Nov 2010
1768,2010,Nov,Estados Unidos,Antioquia,2806224,34453503,2806,Nov 2010
1769,2010,Nov,Estados Unidos,Bogota,2166801,20037667,2167,Nov 2010
1770,2010,Nov,Estados Unidos,Caldas,2471980,25836702,2472,Nov 2010
1771,2010,Nov,Estados Unidos,Cauca,418987,3885153,419,Nov 2010
1772,2010,Nov,Estados Unidos,Cesar,38519,390871,39,Nov 2010
1773,2010,Nov,Estados Unidos,Cundinamarca,192089,1802779,192,Nov 2010
1774,2010,Nov,Estados Unidos,Huila,3626803,34158288,3627,Nov 2010
1775,2010,Nov,Estados Unidos,Magdalena,307940,2774402,308,Nov 2010
1776,2010,Nov,Estados Unidos,Norte de Santander,38502,354297,38,Nov 2010
1777,2010,Nov,Estados Unidos,Quindio,713856,6841244,714,Nov 2010
1778,2010,Nov,Estados Unidos,Risaralda,4105924,38874151,4106,Nov 2010
1779,2010,Nov,Estados Unidos,Santander,684099,6491122,684,Nov 2010
1780,2010,Nov,Estados Unidos,Tolima,488566,6276532,489,Nov 2010
1781,2010,Nov,Estados Unidos,Valle del Cauca,710807,6676422,711,Nov 2010
1782,2010,Nov,Finlandia,Caldas,76633,972141,77,Nov 2010
1783,2010,Nov,Francia,Antioquia,84420,972290,84,Nov 2010
1784,2010,Nov,Francia,Bogota,105118,999261,105,Nov 2010
1785,2010,Nov,Francia,Caldas,182439,1768322,182,Nov 2010
1786,2010,Nov,Francia,Cauca,234795,2008416,235,Nov 2010
1787,2010,Nov,Francia,Huila,43370,391847,43,Nov 2010
1788,2010,Nov,Francia,Narino,173852,1566407,174,Nov 2010
1789,2010,Nov,Francia,Valle del Cauca,20000,446207,20,Nov 2010
1790,2010,Nov,Grecia,Bogota,19854,182992,20,Nov 2010
1791,2010,Nov,Grecia,Risaralda,19914,183812,20,Nov 2010
1792,2010,Nov,Guatemala,Antioquia,12260,113305,12,Nov 2010
1793,2010,Nov,Hong Kong,Antioquia,6750,164643,7,Nov 2010
1794,2010,Nov,Irlanda,Antioquia,19215,211082,19,Nov 2010
1795,2010,Nov,Islandia,Santander,19243,167335,19,Nov 2010
1796,2010,Nov,Israel,Bogota,39846,362938,40,Nov 2010
1797,2010,Nov,Israel,Caldas,15375,349502,15,Nov 2010
1798,2010,Nov,Israel,Huila,38444,387398,38,Nov 2010
1799,2010,Nov,Israel,Risaralda,18972,184773,19,Nov 2010
1800,2010,Nov,Italia,Antioquia,19226,156695,19,Nov 2010
1801,2010,Nov,Italia,Bogota,60873,594160,61,Nov 2010
1802,2010,Nov,Italia,Caldas,76877,746605,77,Nov 2010
1803,2010,Nov,Italia,Cauca,39819,421221,40,Nov 2010
1804,2010,Nov,Italia,Huila,119019,1317633,119,Nov 2010
1805,2010,Nov,Italia,Quindio,39906,432967,40,Nov 2010
1806,2010,Nov,Italia,Risaralda,80943,783765,81,Nov 2010
1807,2010,Nov,Italia,Santander,19258,169781,19,Nov 2010
1808,2010,Nov,Japan,Antioquia,384828,4472210,385,Nov 2010
1809,2010,Nov,Japan,Bogota,82387,832205,82,Nov 2010
1810,2010,Nov,Japan,Caldas,570306,7571606,570,Nov 2010
1811,2010,Nov,Japan,Cauca,1019382,10863751,1019,Nov 2010
1812,2010,Nov,Japan,Huila,1846442,17471097,1846,Nov 2010
1813,2010,Nov,Japan,Narino,100809,1026583,101,Nov 2010
1814,2010,Nov,Japan,Quindio,213586,1926484,214,Nov 2010
1815,2010,Nov,Japan,Risaralda,1053211,10037084,1053,Nov 2010
1816,2010,Nov,Japan,Tolima,375599,3540554,376,Nov 2010
1817,2010,Nov,Japan,Valle del Cauca,637441,5934295,637,Nov 2010
1818,2010,Nov,Letonia,Risaralda,38556,363295,39,Nov 2010
1819,2010,Nov,Letonia,Valle del Cauca,38459,337928,38,Nov 2010
